date,time,year,ef_scale,path_length_mi,width_mi,injury,fatality,property_dmg,crop_dmg,link,month,decade,total_damagee,month_name
2011-04-27,5:45,2011,EF0,1.67,50.0,0,0,5000,5000,"Apr. 27, 2011 05:45 AM CDT",4,2010s,10000,April
2011-04-27,5:47,2011,EF1,3.34,100.0,0,0,10000,35000,"Apr. 27, 2011 05:47 AM CDT",4,2010s,45000,April
2011-04-27,5:49,2011,EF0,1.96,50.0,0,0,20000,10000,"Apr. 27, 2011 05:49 AM CDT",4,2010s,30000,April
2011-04-27,5:50,2011,EF1,13.17,100.0,0,0,100000,21000,"Apr. 27, 2011 05:50 AM CDT",4,2010s,121000,April
2011-04-27,6:47,2011,EF0,5.6,100.0,0,0,15000,15000,"Apr. 27, 2011 06:47 AM CDT",4,2010s,30000,April
2011-04-27,7:45,2011,EF2,2.0,150.0,1,0,125000,0,"Apr. 27, 2011 07:45 AM EDT",4,2010s,125000,April
2011-04-27,7:55,2011,EF2,2.3,500.0,0,0,750000,0,"Apr. 27, 2011 07:55 AM EDT",4,2010s,750000,April
2011-04-27,7:55,2011,EF1,0.7,80.0,0,0,100000,0,"Apr. 27, 2011 07:55 AM EDT",4,2010s,100000,April
2011-04-27,7:56,2011,EF1,2.5,250.0,0,0,150000,0,"Apr. 27, 2011 07:56 AM EDT",4,2010s,150000,April
2011-04-27,8:03,2011,EF0,0.5,100.0,0,0,25000,0,"Apr. 27, 2011 08:03 AM EDT",4,2010s,25000,April
2011-04-27,8:04,2011,EF1,2.2,200.0,0,0,25000,0,"Apr. 27, 2011 08:04 AM EDT",4,2010s,25000,April
2011-04-27,8:37,2011,EF1,0.6,100.0,0,0,25000,0,"Apr. 27, 2011 08:37 AM EDT",4,2010s,25000,April
2011-04-27,13:26,2011,EF1,2.2,80.0,0,0,25000,0,"Apr. 27, 2011 13:26 PM CDT",4,2010s,25000,April
2011-04-27,13:26,2011,EF1,3.4,80.0,0,0,75000,0,"Apr. 27, 2011 13:26 PM CDT",4,2010s,75000,April
2011-04-27,13:30,2011,EF1,1.5,80.0,0,0,75000,0,"Apr. 27, 2011 13:30 PM CDT",4,2010s,75000,April
2011-04-27,14:02,2011,EF1,6.5,120.0,0,0,50000,0,"Apr. 27, 2011 14:02 PM EDT",4,2010s,50000,April
2011-04-27,14:07,2011,EF1,10.5,120.0,0,1,75000,0,"Apr. 27, 2011 14:07 PM EDT",4,2010s,75000,April
2011-04-27,14:15,2011,EF0,1.78,50.0,0,0,15000,0,"Apr. 27, 2011 14:15 PM EDT",4,2010s,15000,April
2011-04-27,14:36,2011,EF0,2.0,150.0,0,0,50000,0,"Apr. 27, 2011 14:36 PM EDT",4,2010s,50000,April
2011-04-27,15:04,2011,EF0,2.3,100.0,0,0,15000,0,"Apr. 27, 2011 15:04 PM EDT",4,2010s,15000,April
2011-04-27,15:49,2011,EF1,3.4,100.0,0,0,25000,0,"Apr. 27, 2011 15:49 PM EDT",4,2010s,25000,April
2011-04-27,16:08,2011,EF0,2.45,50.0,0,0,5000,0,"Apr. 27, 2011 16:08 PM CDT",4,2010s,5000,April
2011-04-27,16:11,2011,EF3,10.92,440.0,0,0,0,0,"Apr. 27, 2011 16:11 PM CDT",4,2010s,0,April
2011-04-27,16:11,2011,EF2,3.84,200.0,2,0,1800000,0,"Apr. 27, 2011 16:11 PM CDT",4,2010s,1800000,April
2011-04-27,16:21,2011,EF2,10.0,800.0,0,0,30000,0,"Apr. 27, 2011 16:21 PM CDT",4,2010s,30000,April
2011-04-27,17:00,2011,EF0,1.16,50.0,0,0,9000,0,"Apr. 27, 2011 17:00 PM CDT",4,2010s,9000,April
2011-04-27,17:03,2011,EF1,3.8,125.0,0,0,90000,0,"Apr. 27, 2011 17:03 PM EDT",4,2010s,90000,April
2011-04-27,17:12,2011,EF0,0.1,70.0,0,0,10000,0,"Apr. 27, 2011 17:12 PM EDT",4,2010s,10000,April
2011-04-27,17:13,2011,EF1,4.0,90.0,0,0,25000,0,"Apr. 27, 2011 17:13 PM EDT",4,2010s,25000,April
2011-04-27,17:14,2011,EF1,3.6,200.0,0,0,100000,0,"Apr. 27, 2011 17:14 PM EDT",4,2010s,100000,April
2011-04-27,17:28,2011,EF2,15.5,250.0,0,4,500000,0,"Apr. 27, 2011 17:28 PM EDT",4,2010s,500000,April
2011-04-27,17:49,2011,EF1,6.75,100.0,0,0,50000,0,"Apr. 27, 2011 17:49 PM EDT",4,2010s,50000,April
2011-04-27,17:56,2011,EF1,5.7,80.0,0,0,100000,0,"Apr. 27, 2011 17:56 PM EDT",4,2010s,100000,April
2011-04-27,18:00,2011,EF0,2.3,50.0,0,0,10000,0,"Apr. 27, 2011 18:00 PM EDT",4,2010s,10000,April
2011-04-27,18:07,2011,EF0,0.75,110.0,0,0,15000,0,"Apr. 27, 2011 18:07 PM EDT",4,2010s,15000,April
2011-04-27,18:08,2011,EF2,10.5,200.0,1,0,500000,0,"Apr. 27, 2011 18:08 PM EDT",4,2010s,500000,April
2011-04-27,18:10,2011,EF1,11.4,200.0,0,0,25000,0,"Apr. 27, 2011 18:10 PM EDT",4,2010s,25000,April
2011-04-27,18:31,2011,EF4,1.7,1320.0,0,0,50000,0,"Apr. 27, 2011 18:31 PM EDT",4,2010s,50000,April
2011-04-27,18:33,2011,EF4,12.75,1320.0,0,0,1000000,0,"Apr. 27, 2011 18:33 PM EDT",4,2010s,1000000,April
2011-04-27,18:35,2011,EF0,0.7,20.0,0,0,5000,0,"Apr. 27, 2011 18:35 PM EDT",4,2010s,5000,April
2011-04-27,18:35,2011,EF0,1.0,50.0,0,0,20000,0,"Apr. 27, 2011 18:35 PM EDT",4,2010s,20000,April
2011-04-27,19:00,2011,EF0,1.0,50.0,0,0,10000,0,"Apr. 27, 2011 19:00 PM EDT",4,2010s,10000,April
2011-04-27,19:06,2011,EF4,7.86,880.0,0,0,250000,0,"Apr. 27, 2011 19:06 PM CDT",4,2010s,250000,April
2011-04-27,19:09,2011,EF0,6.5,200.0,0,0,10000,0,"Apr. 27, 2011 19:09 PM EDT",4,2010s,10000,April
2011-04-27,19:13,2011,EF4,16.3,880.0,10,4,15000000,0,"Apr. 27, 2011 19:13 PM CDT",4,2010s,15000000,April
2011-04-27,19:27,2011,EF4,4.9,800.0,100,8,20000000,0,"Apr. 27, 2011 19:27 PM EDT",4,2010s,20000000,April
2011-04-27,19:34,2011,EF4,20.4,800.0,200,4,23000000,0,"Apr. 27, 2011 19:34 PM EDT",4,2010s,23000000,April
2011-04-27,19:46,2011,EF0,3.3,50.0,0,0,20000,0,"Apr. 27, 2011 19:46 PM EDT",4,2010s,20000,April
2011-04-27,19:56,2011,EF1,4.1,700.0,0,0,50000,0,"Apr. 27, 2011 19:56 PM EDT",4,2010s,50000,April
2011-04-27,19:57,2011,EF1,1.0,50.0,0,0,20000,0,"Apr. 27, 2011 19:57 PM EDT",4,2010s,20000,April
2011-04-27,20:01,2011,EF2,7.9,500.0,5,0,200000,0,"Apr. 27, 2011 20:01 PM EDT",4,2010s,200000,April
2011-04-27,20:06,2011,EF0,0.5,50.0,0,0,5000,0,"Apr. 27, 2011 20:06 PM EDT",4,2010s,5000,April
2011-04-27,20:07,2011,EF0,0.5,70.0,0,0,5000,0,"Apr. 27, 2011 20:07 PM EDT",4,2010s,5000,April
2011-04-27,20:11,2011,EF0,0.3,50.0,0,0,20000,0,"Apr. 27, 2011 20:11 PM EDT",4,2010s,20000,April
2011-04-27,20:18,2011,EF0,0.9,50.0,0,0,5000,0,"Apr. 27, 2011 20:18 PM EDT",4,2010s,5000,April
2011-04-27,20:20,2011,EF1,11.0,200.0,0,0,25000,0,"Apr. 27, 2011 20:20 PM EDT",4,2010s,25000,April
2011-04-27,20:22,2011,EF0,1.75,50.0,0,0,5000,0,"Apr. 27, 2011 20:22 PM EDT",4,2010s,5000,April
2011-04-27,20:24,2011,EF0,0.8,50.0,0,0,5000,0,"Apr. 27, 2011 20:24 PM EDT",4,2010s,5000,April
2011-04-27,20:25,2011,EF1,0.75,200.0,0,0,200000,0,"Apr. 27, 2011 20:25 PM EDT",4,2010s,200000,April
2011-04-27,20:26,2011,EF1,11.75,200.0,1,0,100000,0,"Apr. 27, 2011 20:26 PM EDT",4,2010s,100000,April
2011-04-27,20:26,2011,EF4,16.0,880.0,2,0,2000000,0,"Apr. 27, 2011 20:26 PM EDT",4,2010s,2000000,April
2011-04-27,20:28,2011,EF2,4.5,250.0,0,0,200000,0,"Apr. 27, 2011 20:28 PM CDT",4,2010s,200000,April
2011-04-27,20:28,2011,EF1,1.5,75.0,0,0,10000,0,"Apr. 27, 2011 20:28 PM EDT",4,2010s,10000,April
2011-04-27,20:29,2011,EF2,4.6,150.0,0,0,300000,0,"Apr. 27, 2011 20:29 PM EDT",4,2010s,300000,April
2011-04-27,20:31,2011,EF0,0.25,200.0,0,0,3000,0,"Apr. 27, 2011 20:31 PM EDT",4,2010s,3000,April
2011-04-27,20:32,2011,EF0,0.85,200.0,0,0,5000,0,"Apr. 27, 2011 20:32 PM EDT",4,2010s,5000,April
2011-04-27,20:33,2011,EF2,4.2,150.0,0,0,500000,0,"Apr. 27, 2011 20:33 PM EDT",4,2010s,500000,April
2011-04-27,20:33,2011,EF1,7.1,150.0,0,0,100000,0,"Apr. 27, 2011 20:33 PM EDT",4,2010s,100000,April
2011-04-27,20:35,2011,EF2,3.7,440.0,0,0,100000,0,"Apr. 27, 2011 20:35 PM EDT",4,2010s,100000,April
2011-04-27,20:40,2011,EF0,13.2,440.0,0,0,10000,0,"Apr. 27, 2011 20:40 PM EDT",4,2010s,10000,April
2011-04-27,20:43,2011,EF0,3.8,100.0,0,0,10000,0,"Apr. 27, 2011 20:43 PM EDT",4,2010s,10000,April
2011-04-27,21:28,2011,EF0,1.0,50.0,0,0,10000,0,"Apr. 27, 2011 21:28 PM EDT",4,2010s,10000,April
2011-04-27,21:32,2011,EF0,2.4,40.0,0,0,20000,0,"Apr. 27, 2011 21:32 PM EDT",4,2010s,20000,April
2011-04-27,21:37,2011,EF1,1.2,150.0,0,0,30000,0,"Apr. 27, 2011 21:37 PM EDT",4,2010s,30000,April
2011-04-27,21:47,2011,EF0,2.3,300.0,0,0,15000,0,"Apr. 27, 2011 21:47 PM EDT",4,2010s,15000,April
2011-04-27,21:51,2011,EF3,11.9,1500.0,33,6,8000000,0,"Apr. 27, 2011 21:51 PM EDT",4,2010s,8000000,April
2011-04-27,22:04,2011,EF1,3.9,500.0,0,0,10000,0,"Apr. 27, 2011 22:04 PM EDT",4,2010s,10000,April
2011-04-27,22:18,2011,EF0,0.3,50.0,0,0,10000,0,"Apr. 27, 2011 22:18 PM EDT",4,2010s,10000,April
2011-04-27,22:45,2011,EF2,12.0,250.0,0,2,1000000,0,"Apr. 27, 2011 22:45 PM EDT",4,2010s,1000000,April
2011-04-27,23:40,2011,EF3,4.3,1000.0,70,1,5000000,0,"Apr. 27, 2011 23:40 PM EDT",4,2010s,5000000,April
2011-04-27,23:45,2011,EF2,9.3,1000.0,0,1,3000000,0,"Apr. 27, 2011 23:45 PM EDT",4,2010s,3000000,April
2011-05-23,17:52,2011,EF2,13.29,150.0,2,0,250000,12000,"May. 23, 2011 17:52 PM CDT",5,2010s,262000,May
2011-05-26,12:00,2011,EF0,1.93,50.0,0,0,100000,0,"May. 26, 2011 00:00 AM CDT",5,2010s,100000,May
2011-06-22,17:40,2011,EF0,0.6,20.0,0,0,5000,0,"Jun. 22, 2011 17:40 PM EDT",6,2010s,5000,June
2011-06-24,12:00,2011,EF1,1.5,80.0,0,0,50000,0,"Jun. 24, 2011 00:00 AM EDT",6,2010s,50000,June
2011-06-24,12:20,2011,EF0,1.0,100.0,0,0,40000,0,"Jun. 24, 2011 00:20 AM EDT",6,2010s,40000,June
2012-01-17,13:27,2012,EF0,1.69,125.0,0,0,250000,0,"Jan. 17, 2012 13:27 PM CST",1,2010s,250000,January
2012-01-22,23:55,2012,EF1,7.97,150.0,0,0,50000,0,"Jan. 22, 2012 23:55 PM CST",1,2010s,50000,January
2012-02-29,15:46,2012,EF1,12.08,300.0,0,1,500000,0,"Feb. 29, 2012 15:46 PM CST",2,2010s,500000,February
2012-02-29,15:58,2012,EF1,2.76,200.0,0,0,200000,0,"Feb. 29, 2012 15:58 PM CST",2,2010s,200000,February
2012-02-29,16:02,2012,EF0,2.16,50.0,0,0,10000,0,"Feb. 29, 2012 16:02 PM CST",2,2010s,10000,February
2012-02-29,16:30,2012,EF2,11.13,1000.0,7,2,1000000,0,"Feb. 29, 2012 16:30 PM CST",2,2010s,1000000,February
2012-02-29,19:30,2012,EF0,0.75,100.0,0,0,25000,0,"Feb. 29, 2012 19:30 PM EST",2,2010s,25000,February
2012-03-01,2:05,2012,EF0,1.85,70.0,0,0,20000,0,"Mar. 01, 2012 02:05 AM EST",3,2010s,20000,March
2012-03-02,10:09,2012,EF0,0.16,100.0,0,0,5000,0,"Mar. 02, 2012 10:09 AM CST",3,2010s,5000,March
2012-03-02,11:15,2012,EF1,0.5,100.0,0,0,3000,0,"Mar. 02, 2012 11:15 AM CST",3,2010s,3000,March
2012-03-02,12:41,2012,EF3,9.3,400.0,30,0,28000000,0,"Mar. 02, 2012 12:41 PM EST",3,2010s,28000000,March
2012-03-02,12:53,2012,EF2,16.8,300.0,7,0,3840000,0,"Mar. 02, 2012 12:53 PM EST",3,2010s,3840000,March
2012-03-02,13:13,2012,EF1,7.7,100.0,0,0,1450000,0,"Mar. 02, 2012 13:13 PM EST",3,2010s,1450000,March
2012-03-02,13:25,2012,EF2,7.2,120.0,7,0,2000000,0,"Mar. 02, 2012 13:25 PM EST",3,2010s,2000000,March
2012-03-02,13:47,2012,EF2,14.31,400.0,3,0,5000000,0,"Mar. 02, 2012 13:47 PM EST",3,2010s,5000000,March
2012-03-02,14:45,2012,EF0,0.62,50.0,0,0,0,0,"Mar. 02, 2012 14:45 PM CST",3,2010s,0,March
2012-03-02,15:48,2012,EF1,0.63,100.0,0,0,300000,2000,"Mar. 02, 2012 15:48 PM CST",3,2010s,302000,March
2012-03-02,17:10,2012,EF1,0.2,100.0,0,0,2000,0,"Mar. 02, 2012 17:10 PM CST",3,2010s,2000,March
2012-03-02,17:26,2012,EF2,3.7,880.0,20,0,2000000,10000,"Mar. 02, 2012 17:26 PM CST",3,2010s,2010000,March
2012-03-02,17:31,2012,EF1,1.65,500.0,0,0,250000,50000,"Mar. 02, 2012 17:31 PM CST",3,2010s,300000,March
2012-03-02,17:33,2012,EF2,6.94,400.0,0,0,1000000,100000,"Mar. 02, 2012 17:33 PM CST",3,2010s,1100000,March
2012-03-02,17:52,2012,EF0,2.7,75.0,0,0,10000,0,"Mar. 02, 2012 17:52 PM EST",3,2010s,10000,March
2012-03-02,17:56,2012,EF0,6.42,300.0,0,0,0,100000,"Mar. 02, 2012 17:56 PM CST",3,2010s,100000,March
2012-03-02,20:26,2012,EF2,2.6,250.0,4,0,500000,0,"Mar. 02, 2012 20:26 PM EST",3,2010s,500000,March
2012-03-02,20:45,2012,EF1,2.5,200.0,0,0,100000,0,"Mar. 02, 2012 20:45 PM EST",3,2010s,100000,March
2012-03-02,21:33,2012,EF0,0.3,70.0,0,0,1000,0,"Mar. 02, 2012 21:33 PM EST",3,2010s,1000,March
2012-03-02,22:00,2012,EF0,2.1,100.0,0,0,20000,0,"Mar. 02, 2012 22:00 PM EST",3,2010s,20000,March
1970-01-01,,0,0,0.0,0.0,0,0,0,0,0,0,Unknown,0,something_else
2012-04-26,18:00,2012,EF0,3.77,100.0,6,0,75000,0,"Apr. 26, 2012 18:00 PM CDT",4,2010s,75000,April
2012-09-17,15:02,2012,EF0,0.65,100.0,0,0,50000,0,"Sep. 17, 2012 15:02 PM CDT",9,2010s,50000,September
2012-10-01,12:25,2012,EF0,1.51,50.0,0,0,10000,0,"Oct. 01, 2012 12:25 PM CDT",10,2010s,10000,October
2012-10-01,16:07,2012,EF0,1.96,100.0,0,0,20000,0,"Oct. 01, 2012 16:07 PM CDT",10,2010s,20000,October
2012-10-01,16:31,2012,EF1,1.47,150.0,0,0,15000,0,"Oct. 01, 2012 16:31 PM CDT",10,2010s,15000,October
2013-01-13,15:36,2013,EF0,1.59,100.0,0,0,25000,10000,"Jan. 13, 2013 15:36 PM CST",1,2010s,35000,January
2013-01-30,2:09,2013,EF1,5.19,150.0,0,0,200000,50000,"Jan. 30, 2013 02:09 AM CST",1,2010s,250000,January
2013-01-30,2:26,2013,EF2,4.27,300.0,0,0,500000,100000,"Jan. 30, 2013 02:26 AM CST",1,2010s,600000,January
2013-01-30,2:32,2013,EF1,7.97,100.0,0,0,25000,75000,"Jan. 30, 2013 02:32 AM CST",1,2010s,100000,January
2013-01-30,2:40,2013,EF1,1.13,100.0,0,0,10000,25000,"Jan. 30, 2013 02:40 AM CST",1,2010s,35000,January
2013-01-30,2:45,2013,EF0,2.82,100.0,0,0,75000,50000,"Jan. 30, 2013 02:45 AM CST",1,2010s,125000,January
2013-01-30,2:46,2013,EF1,3.74,200.0,0,0,250000,100000,"Jan. 30, 2013 02:46 AM CST",1,2010s,350000,January
2013-01-30,2:47,2013,EF0,4.43,100.0,0,0,25000,25000,"Jan. 30, 2013 02:47 AM CST",1,2010s,50000,January
2013-01-30,2:51,2013,EF1,3.23,125.0,1,0,200000,50000,"Jan. 30, 2013 02:51 AM CST",1,2010s,250000,January
2013-01-30,2:59,2013,EF2,4.97,200.0,0,0,750000,250000,"Jan. 30, 2013 02:59 AM CST",1,2010s,1000000,January
2013-01-30,3:00,2013,EF0,5.55,50.0,0,0,10000,15000,"Jan. 30, 2013 03:00 AM CST",1,2010s,25000,January
2013-01-30,3:01,2013,EF0,0.92,75.0,0,0,60000,10000,"Jan. 30, 2013 03:01 AM CST",1,2010s,70000,January
2013-01-30,3:05,2013,EF1,5.75,150.0,0,0,250000,100000,"Jan. 30, 2013 03:05 AM CST",1,2010s,350000,January
2013-01-30,3:10,2013,EF0,2.33,75.0,0,0,70000,20000,"Jan. 30, 2013 03:10 AM CST",1,2010s,90000,January
2013-01-30,3:12,2013,EF0,3.2,75.0,1,0,150000,10000,"Jan. 30, 2013 03:12 AM CST",1,2010s,160000,January
2013-01-30,3:12,2013,EF0,9.32,75.0,0,0,120000,30000,"Jan. 30, 2013 03:12 AM CST",1,2010s,150000,January
2013-01-30,3:12,2013,EF1,4.85,100.0,1,0,750000,100000,"Jan. 30, 2013 03:12 AM CST",1,2010s,850000,January
2013-01-30,3:16,2013,EF0,1.13,50.0,0,0,19000,15000,"Jan. 30, 2013 03:16 AM CST",1,2010s,34000,January
2013-01-30,3:18,2013,EF0,2.0,75.0,0,0,100000,10000,"Jan. 30, 2013 03:18 AM CST",1,2010s,110000,January
2013-01-30,3:23,2013,EF0,10.61,125.0,0,0,225000,40000,"Jan. 30, 2013 03:23 AM CST",1,2010s,265000,January
2013-01-30,3:25,2013,EF2,4.53,150.0,0,0,1000000,100000,"Jan. 30, 2013 03:25 AM CST",1,2010s,1100000,January
2013-01-30,3:34,2013,EF0,3.63,100.0,0,0,65000,25000,"Jan. 30, 2013 03:34 AM CST",1,2010s,90000,January
2013-01-30,3:37,2013,EF0,5.63,50.0,0,0,45000,25000,"Jan. 30, 2013 03:37 AM CST",1,2010s,70000,January
2013-01-30,3:40,2013,EF1,3.68,150.0,0,0,800000,150000,"Jan. 30, 2013 03:40 AM CST",1,2010s,950000,January
2013-01-30,3:41,2013,EF0,0.29,50.0,0,0,80000,25000,"Jan. 30, 2013 03:41 AM CST",1,2010s,105000,January
2013-01-30,3:42,2013,EF1,4.3,150.0,0,0,450000,100000,"Jan. 30, 2013 03:42 AM CST",1,2010s,550000,January
2013-01-30,3:42,2013,EF0,0.21,50.0,0,0,0,10000,"Jan. 30, 2013 03:42 AM CST",1,2010s,10000,January
2013-01-30,3:43,2013,EF1,1.45,150.0,0,0,100000,30000,"Jan. 30, 2013 03:43 AM CST",1,2010s,130000,January
2013-01-30,3:45,2013,EF1,2.71,150.0,0,0,125000,30000,"Jan. 30, 2013 03:45 AM CST",1,2010s,155000,January
2013-01-30,3:47,2013,EF0,0.97,50.0,0,0,85000,35000,"Jan. 30, 2013 03:47 AM CST",1,2010s,120000,January
2013-01-30,3:48,2013,EF1,2.19,150.0,0,0,15000,10000,"Jan. 30, 2013 03:48 AM CST",1,2010s,25000,January
2013-01-30,4:01,2013,EF0,1.53,75.0,0,0,175000,75000,"Jan. 30, 2013 04:01 AM CST",1,2010s,250000,January
2013-01-30,4:29,2013,EF0,6.65,200.0,0,0,75000,75000,"Jan. 30, 2013 04:29 AM CST",1,2010s,150000,January
2013-01-30,4:46,2013,EF1,5.28,250.0,0,0,0,0,"Jan. 30, 2013 04:46 AM CST",1,2010s,0,January
2013-01-30,5:25,2013,EF0,5.22,75.0,0,0,50000,10000,"Jan. 30, 2013 05:25 AM CST",1,2010s,60000,January
2013-03-03,18:04,2013,EF1,1.45,35.0,0,0,0,0,"Mar. 03, 2013 18:04 PM EST",3,2010s,0,March
2013-03-18,6:40,2013,EF1,1.49,150.0,0,0,50000,0,"Mar. 18, 2013 06:40 AM CDT",3,2010s,50000,March
2013-03-18,6:42,2013,EF1,2.6,150.0,0,0,25000,0,"Mar. 18, 2013 06:42 AM CDT",3,2010s,25000,March
2013-03-18,6:45,2013,EF1,6.53,150.0,0,0,250000,0,"Mar. 18, 2013 06:45 AM CDT",3,2010s,250000,March
2013-03-18,10:22,2013,EF0,3.7,50.0,0,0,50000,0,"Mar. 18, 2013 10:22 AM CDT",3,2010s,50000,March
2013-03-18,10:47,2013,EF0,3.89,50.0,0,0,50000,0,"Mar. 18, 2013 10:47 AM CDT",3,2010s,50000,March
2013-03-18,11:12,2013,EF0,3.8,100.0,0,0,50000,0,"Mar. 18, 2013 11:12 AM CDT",3,2010s,50000,March
2013-04-19,1:03,2013,EF1,3.1,400.0,0,0,0,0,"Apr. 19, 2013 01:03 AM CDT",4,2010s,0,April
2013-04-19,1:09,2013,EF1,4.17,400.0,0,0,0,0,"Apr. 19, 2013 01:09 AM CDT",4,2010s,0,April
2013-04-27,20:13,2013,EF1,1.12,250.0,1,0,100000,0,"Apr. 27, 2013 20:13 PM CDT",4,2010s,100000,April
2013-05-31,5:05,2013,EF1,0.83,250.0,0,0,180000,0,"May. 31, 2013 05:05 AM CDT",5,2010s,180000,May
2013-06-09,17:09,2013,EF1,2.85,150.0,0,0,0,0,"Jun. 09, 2013 17:09 PM CDT",6,2010s,0,June
2013-06-09,17:32,2013,EF0,0.29,50.0,0,0,0,0,"Jun. 09, 2013 17:32 PM CDT",6,2010s,0,June
2013-06-13,14:11,2013,EF1,2.0,120.0,0,0,50000,0,"Jun. 13, 2013 14:11 PM EDT",6,2010s,50000,June
2013-06-13,14:55,2013,EF1,0.5,150.0,0,0,50000,0,"Jun. 13, 2013 14:55 PM EDT",6,2010s,50000,June
2013-10-05,17:52,2013,EF0,0.18,25.0,0,0,0,0,"Oct. 05, 2013 17:52 PM CDT",10,2010s,0,October
2013-11-17,18:31,2013,EF1,0.97,100.0,0,0,200000,10000,"Nov. 17, 2013 18:31 PM CST",11,2010s,210000,November
2013-11-17,18:42,2013,EF0,0.35,50.0,0,0,200000,0,"Nov. 17, 2013 18:42 PM CST",11,2010s,200000,November
2013-11-17,21:37,2013,EF0,0.57,25.0,0,0,0,0,"Nov. 17, 2013 21:37 PM CST",11,2010s,0,November
2014-02-20,22:29,2014,EF1,1.21,400.0,0,0,200000,0,"Feb. 20, 2014 22:29 PM CST",2,2010s,200000,February
2014-04-28,5:46,2014,EF0,1.54,75.0,0,0,25000,0,"Apr. 28, 2014 05:46 AM CDT",4,2010s,25000,April
2014-04-28,11:36,2014,EF1,2.05,100.0,0,0,30000,0,"Apr. 28, 2014 11:36 AM CDT",4,2010s,30000,April
2014-04-28,16:10,2014,EF2,9.84,150.0,1,0,250000,0,"Apr. 28, 2014 16:10 PM CDT",4,2010s,250000,April
2014-04-28,17:09,2014,EF2,9.53,250.0,0,0,0,0,"Apr. 28, 2014 17:09 PM CDT",4,2010s,0,April
2014-04-28,19:09,2014,EF3,20.91,500.0,0,2,0,0,"Apr. 28, 2014 19:09 PM CDT",4,2010s,0,April
2014-04-28,19:27,2014,EF1,5.85,500.0,0,0,0,0,"Apr. 28, 2014 19:27 PM CDT",4,2010s,0,April
2014-04-28,22:05,2014,EF1,0.56,100.0,0,0,90000,0,"Apr. 28, 2014 22:05 PM EDT",4,2010s,90000,April
2014-06-07,14:12,2014,EF1,4.75,200.0,0,0,50000,0,"Jun. 07, 2014 14:12 PM CDT",6,2010s,50000,June
2014-06-07,14:23,2014,EF1,7.01,200.0,0,0,200000,0,"Jun. 07, 2014 14:23 PM CDT",6,2010s,200000,June
2014-06-10,16:06,2014,EF0,0.5,100.0,0,0,50000,0,"Jun. 10, 2014 16:06 PM EDT",6,2010s,50000,June
2014-07-27,16:45,2014,EF1,0.5,50.0,0,0,0,0,"Jul. 27, 2014 16:45 PM EDT",7,2010s,0,July
2014-07-27,16:47,2014,EF0,7.1,300.0,0,0,0,0,"Jul. 27, 2014 16:47 PM EDT",7,2010s,0,July
2014-07-27,16:58,2014,EF3,2.85,800.0,0,0,0,0,"Jul. 27, 2014 16:58 PM EDT",7,2010s,0,July
2014-07-27,16:59,2014,EF3,1.81,800.0,0,0,0,0,"Jul. 27, 2014 16:59 PM EDT",7,2010s,0,July
2014-10-10,19:35,2014,EF1,1.97,100.0,0,0,200000,0,"Oct. 10, 2014 19:35 PM CDT",10,2010s,200000,October
2014-10-13,17:09,2014,EF1,4.18,75.0,0,0,50000,0,"Oct. 13, 2014 17:09 PM CDT",10,2010s,50000,October
2015-04-03,16:22,2015,EF0,5.6,75.0,0,0,20000,0,"Apr. 03, 2015 16:22 PM CDT",4,2010s,20000,April
2015-05-20,14:30,2015,EF0,0.07,25.0,0,0,0,0,"May. 20, 2015 14:30 PM CDT",5,2010s,0,May
2015-05-20,16:29,2015,EF0,1.23,70.0,0,0,5000,0,"May. 20, 2015 16:29 PM CDT",5,2010s,5000,May
2015-07-02,16:15,2015,EF0,0.87,50.0,0,0,20000,0,"Jul. 02, 2015 16:15 PM CDT",7,2010s,20000,July
2015-07-02,16:22,2015,EF0,0.32,50.0,0,0,25000,0,"Jul. 02, 2015 16:22 PM CDT",7,2010s,25000,July
2015-07-02,17:44,2015,EF0,2.65,50.0,0,0,10000,0,"Jul. 02, 2015 17:44 PM CDT",7,2010s,10000,July
2015-07-02,18:20,2015,EF0,2.53,100.0,0,0,10000,0,"Jul. 02, 2015 18:20 PM CDT",7,2010s,10000,July
2015-07-02,18:36,2015,EF0,1.08,100.0,0,0,20000,0,"Jul. 02, 2015 18:36 PM CDT",7,2010s,20000,July
2015-07-13,18:18,2015,EF0,0.75,100.0,0,0,20000,0,"Jul. 13, 2015 18:18 PM CDT",7,2010s,20000,July
2015-07-14,12:46,2015,EF0,3.8,200.0,0,0,10000,0,"Jul. 14, 2015 12:46 PM CDT",7,2010s,10000,July
2015-07-14,12:51,2015,EF1,6.73,300.0,0,0,50000,0,"Jul. 14, 2015 12:51 PM CDT",7,2010s,50000,July
2015-07-14,13:49,2015,EF1,2.76,150.0,0,0,100000,0,"Jul. 14, 2015 13:49 PM CDT",7,2010s,100000,July
2015-07-14,15:55,2015,EF1,7.85,200.0,0,0,0,0,"Jul. 14, 2015 15:55 PM EDT",7,2010s,0,July
2015-12-23,16:43,2015,EF1,1.21,50.0,0,0,25000,0,"Dec. 23, 2015 16:43 PM CST",12,2010s,25000,December
2015-12-23,17:03,2015,EF4,7.09,1300.0,0,0,227000,0,"Dec. 23, 2015 17:03 PM CST",12,2010s,227000,December
